Difficulty,Title,Frequency,Acceptance Rate,Link,Topics
HARD,Minimum Adjacent Swaps for K Consecutive Ones,73.5,0.4208017478234963,https://leetcode.com/problems/minimum-adjacent-swaps-for-k-consecutive-ones,"Array, Greedy, Sliding Window, Prefix Sum"
HARD,Strong Password Checker,69.7,0.1462273021710512,https://leetcode.com/problems/strong-password-checker,"String, Greedy, Heap (Priority Queue)"
HARD,Create Maximum Number,69.7,0.3249475515071097,https://leetcode.com/problems/create-maximum-number,"Array, Two Pointers, Stack, Greedy, Monotonic Stack"
HARD,Maximum Profit in Job Scheduling,64.2,0.5441702810721643,https://leetcode.com/problems/maximum-profit-in-job-scheduling,"Array, Binary Search, Dynamic Programming, Sorting"
HARD,Dungeon Game,60.0,0.3949585700362227,https://leetcode.com/problems/dungeon-game,"Array, Dynamic Programming, Matrix"
HARD,Find K-th Smallest Pair Distance,60.0,0.4579239829015915,https://leetcode.com/problems/find-k-th-smallest-pair-distance,"Array, Two Pointers, Binary Search, Sorting"
HARD,Largest Rectangle in Histogram,60.0,0.4737762011419101,https://leetcode.com/problems/largest-rectangle-in-histogram,"Array, Stack, Monotonic Stack"
HARD,Median of Two Sorted Arrays,58.7,0.4381458586755004,https://leetcode.com/problems/median-of-two-sorted-arrays,"Array, Binary Search, Divide and Conquer"
HARD,First Missing Positive,58.7,0.4108465766394882,https://leetcode.com/problems/first-missing-positive,"Array, Hash Table"
HARD,Burst Balloons,58.7,0.6131500044712985,https://leetcode.com/problems/burst-balloons,"Array, Dynamic Programming"
HARD,Candy,53.1,0.4669985426363719,https://leetcode.com/problems/candy,"Array, Greedy"
HARD,Maximal Rectangle,53.1,0.5370849969586674,https://leetcode.com/problems/maximal-rectangle,"Array, Dynamic Programming, Stack, Matrix, Monotonic Stack"
HARD,Cherry Pickup,53.1,0.3786948581341589,https://leetcode.com/problems/cherry-pickup,"Array, Dynamic Programming, Matrix"
HARD,Maximum Performance of a Team,53.1,0.4751514702683188,https://leetcode.com/problems/maximum-performance-of-a-team,"Array, Greedy, Sorting, Heap (Priority Queue)"
HARD,Cut Off Trees for Golf Event,53.1,0.3533426885924877,https://leetcode.com/problems/cut-off-trees-for-golf-event,"Array, Breadth-First Search, Heap (Priority Queue), Matrix"
HARD,Reconstruct Itinerary,51.6,0.4360564496598489,https://leetcode.com/problems/reconstruct-itinerary,"Depth-First Search, Graph, Eulerian Circuit"
HARD,Find Median from Data Stream,43.5,0.5327809111719406,https://leetcode.com/problems/find-median-from-data-stream,"Two Pointers, Design, Sorting, Heap (Priority Queue), Data Stream"
HARD,Course Schedule III,43.5,0.4067244024219053,https://leetcode.com/problems/course-schedule-iii,"Array, Greedy, Sorting, Heap (Priority Queue)"
HARD,Sliding Window Maximum,43.5,0.47604137491635,https://leetcode.com/problems/sliding-window-maximum,"Array, Queue, Sliding Window, Heap (Priority Queue), Monotonic Queue"
HARD,Sliding Window Median,43.5,0.3869197901499727,https://leetcode.com/problems/sliding-window-median,"Array, Hash Table, Sliding Window, Heap (Priority Queue)"
HARD,Minimum Number of Taps to Open to Water a Garden,43.5,0.5071699895141073,https://leetcode.com/problems/minimum-number-of-taps-to-open-to-water-a-garden,"Array, Dynamic Programming, Greedy"
HARD,Put Marbles in Bags,43.5,0.72440073755378,https://leetcode.com/problems/put-marbles-in-bags,"Array, Greedy, Sorting, Heap (Priority Queue)"
HARD,Minimum Number of Refueling Stops,43.5,0.405574587771098,https://leetcode.com/problems/minimum-number-of-refueling-stops,"Array, Dynamic Programming, Greedy, Heap (Priority Queue)"
HARD,Maximum Running Time of N Computers,43.5,0.4984652362617595,https://leetcode.com/problems/maximum-running-time-of-n-computers,"Array, Binary Search, Greedy, Sorting"
HARD,Patching Array,43.5,0.5350511688984009,https://leetcode.com/problems/patching-array,"Array, Greedy"
