Difficulty,Title,Frequency,Acceptance Rate,Link,Topics
MEDIUM,Subarray Sum Equals K,41.8,0.4547619233482047,https://leetcode.com/problems/subarray-sum-equals-k,"Array, Hash Table, Prefix Sum"
MEDIUM,House Robber,41.8,0.5230498335398295,https://leetcode.com/problems/house-robber,"Array, Dynamic Programming"
MEDIUM,Insert Delete GetRandom O(1),41.6,0.549918579117808,https://leetcode.com/problems/insert-delete-getrandom-o1,"Array, Hash Table, Math, Design, Randomized"
MEDIUM,Knight Probability in Chessboard,41.6,0.5659459211311573,https://leetcode.com/problems/knight-probability-in-chessboard,Dynamic Programming
MEDIUM,Rotting Oranges,41.6,0.566184675573941,https://leetcode.com/problems/rotting-oranges,"Array, Breadth-First Search, Matrix"
MEDIUM,Non-overlapping Intervals,40.2,0.5550284035532288,https://leetcode.com/problems/non-overlapping-intervals,"Array, Dynamic Programming, Greedy, Sorting"
MEDIUM,Design Circular Deque,40.2,0.6434745510538449,https://leetcode.com/problems/design-circular-deque,"Array, Linked List, Design, Queue"
MEDIUM,Coin Change,40.0,0.4649544340785128,https://leetcode.com/problems/coin-change,"Array, Dynamic Programming, Breadth-First Search"
MEDIUM,Word Search,40.0,0.4526693801123823,https://leetcode.com/problems/word-search,"Array, String, Backtracking, Depth-First Search, Matrix"
MEDIUM,Longest Repeating Character Replacement,40.0,0.5721163769892559,https://leetcode.com/problems/longest-repeating-character-replacement,"Hash Table, String, Sliding Window"
MEDIUM,Spiral Matrix II,40.0,0.734312719680276,https://leetcode.com/problems/spiral-matrix-ii,"Array, Matrix, Simulation"
MEDIUM,Minimum Size Subarray Sum,38.4,0.4939103221302616,https://leetcode.com/problems/minimum-size-subarray-sum,"Array, Binary Search, Sliding Window, Prefix Sum"
MEDIUM,Find Peak Element,37.0,0.4650922757988214,https://leetcode.com/problems/find-peak-element,"Array, Binary Search"
MEDIUM,Jump Game III,34.6,0.6603717968394102,https://leetcode.com/problems/jump-game-iii,"Array, Depth-First Search, Breadth-First Search"
MEDIUM,Design Underground System,34.6,0.7402814844281105,https://leetcode.com/problems/design-underground-system,"Hash Table, String, Design"
MEDIUM,Gas Station,34.6,0.4638361778165814,https://leetcode.com/problems/gas-station,"Array, Greedy"
MEDIUM,Maximum Product Subarray,33.9,0.3494161479461919,https://leetcode.com/problems/maximum-product-subarray,"Array, Dynamic Programming"
MEDIUM,Minimum Number of Arrows to Burst Balloons,33.9,0.6039233260349853,https://leetcode.com/problems/minimum-number-of-arrows-to-burst-balloons,"Array, Greedy, Sorting"
MEDIUM,Max Area of Island,32.7,0.7316416136206765,https://leetcode.com/problems/max-area-of-island,"Array, Depth-First Search, Breadth-First Search, Union Find, Matrix"
MEDIUM,Count Number of Teams,32.7,0.7010096636659391,https://leetcode.com/problems/count-number-of-teams,"Array, Dynamic Programming, Binary Indexed Tree, Segment Tree"
MEDIUM,Length of Longest Fibonacci Subsequence,32.7,0.575965163992327,https://leetcode.com/problems/length-of-longest-fibonacci-subsequence,"Array, Hash Table, Dynamic Programming"
MEDIUM,Course Schedule II,32.7,0.5342350291611208,https://leetcode.com/problems/course-schedule-ii,"Depth-First Search, Breadth-First Search, Graph, Topological Sort"
MEDIUM,Remove All Occurrences of a Substring,32.7,0.7806968639516182,https://leetcode.com/problems/remove-all-occurrences-of-a-substring,"String, Stack, Simulation"
MEDIUM,Reorganize String,32.7,0.5619634145417838,https://leetcode.com/problems/reorganize-string,"Hash Table, String, Greedy, Sorting, Heap (Priority Queue), Counting"
MEDIUM,K-th Symbol in Grammar,32.7,0.4739640623287643,https://leetcode.com/problems/k-th-symbol-in-grammar,"Math, Bit Manipulation, Recursion"
MEDIUM,Longest Consecutive Sequence,32.7,0.4704083978489664,https://leetcode.com/problems/longest-consecutive-sequence,"Array, Hash Table, Union Find"
MEDIUM,Lexicographically Smallest String After Substring Operation,32.7,0.3234455453668943,https://leetcode.com/problems/lexicographically-smallest-string-after-substring-operation,"String, Greedy"
MEDIUM,Letter Combinations of a Phone Number,30.2,0.6385755061179695,https://leetcode.com/problems/letter-combinations-of-a-phone-number,"Hash Table, String, Backtracking"
MEDIUM,Spiral Matrix,30.2,0.5393976057408939,https://leetcode.com/problems/spiral-matrix,"Array, Matrix, Simulation"
MEDIUM,Add Two Numbers,30.2,0.4622507291808296,https://leetcode.com/problems/add-two-numbers,"Linked List, Math, Recursion"
MEDIUM,Set Matrix Zeroes,30.2,0.6070884864800216,https://leetcode.com/problems/set-matrix-zeroes,"Array, Hash Table, Matrix"
MEDIUM,Maximum XOR of Two Numbers in an Array,30.2,0.5322093775396812,https://leetcode.com/problems/maximum-xor-of-two-numbers-in-an-array,"Array, Hash Table, Bit Manipulation, Trie"
MEDIUM,Decode String,30.2,0.6115249906697672,https://leetcode.com/problems/decode-string,"String, Stack, Recursion"
MEDIUM,Maximal Square,30.2,0.4876133314788993,https://leetcode.com/problems/maximal-square,"Array, Dynamic Programming, Matrix"
MEDIUM,Fraction Addition and Subtraction,29.7,0.6614695886090164,https://leetcode.com/problems/fraction-addition-and-subtraction,"Math, String, Simulation"
MEDIUM,Rotate Array,29.7,0.4302138242326172,https://leetcode.com/problems/rotate-array,"Array, Math, Two Pointers"
MEDIUM,Daily Temperatures,29.7,0.673649951600241,https://leetcode.com/problems/daily-temperatures,"Array, Stack, Monotonic Stack"
MEDIUM,Remove All Adjacent Duplicates in String II,29.7,0.5960160384923817,https://leetcode.com/problems/remove-all-adjacent-duplicates-in-string-ii,"String, Stack"
MEDIUM,Permutations,29.7,0.8066011364163758,https://leetcode.com/problems/permutations,"Array, Backtracking"
MEDIUM,Rotate Image,29.7,0.7790165261990751,https://leetcode.com/problems/rotate-image,"Array, Math, Matrix"
MEDIUM,3Sum,29.7,0.3707094670133504,https://leetcode.com/problems/3sum,"Array, Two Pointers, Sorting"
MEDIUM,Amount of Time for Binary Tree to Be Infected,29.7,0.6373515517663223,https://leetcode.com/problems/amount-of-time-for-binary-tree-to-be-infected,"Hash Table, Tree, Depth-First Search, Breadth-First Search, Binary Tree"
MEDIUM,Next Greater Element III,29.7,0.3458663140376646,https://leetcode.com/problems/next-greater-element-iii,"Math, Two Pointers, String"
MEDIUM,Find the Duplicate Number,29.7,0.6283577384693005,https://leetcode.com/problems/find-the-duplicate-number,"Array, Two Pointers, Binary Search, Bit Manipulation"
MEDIUM,Largest Number,29.7,0.412803811932624,https://leetcode.com/problems/largest-number,"Array, String, Greedy, Sorting"
MEDIUM,Integer to Roman,25.5,0.6861925885666443,https://leetcode.com/problems/integer-to-roman,"Hash Table, Math, String"
MEDIUM,Longest Substring with At Most K Distinct Characters,25.5,0.4949620290862163,https://leetcode.com/problems/longest-substring-with-at-most-k-distinct-characters,"Hash Table, String, Sliding Window"
MEDIUM,Permutation in String,25.5,0.4724785172055026,https://leetcode.com/problems/permutation-in-string,"Hash Table, Two Pointers, String, Sliding Window"
MEDIUM,Reorder List,25.5,0.6250476843297371,https://leetcode.com/problems/reorder-list,"Linked List, Two Pointers, Stack, Recursion"
MEDIUM,Reverse Substrings Between Each Pair of Parentheses,23.0,0.717268529079912,https://leetcode.com/problems/reverse-substrings-between-each-pair-of-parentheses,"String, Stack"
MEDIUM,Unique Paths,23.0,0.6577287347956182,https://leetcode.com/problems/unique-paths,"Math, Dynamic Programming, Combinatorics"
MEDIUM,Random Flip Matrix,23.0,0.4354613508284968,https://leetcode.com/problems/random-flip-matrix,"Hash Table, Math, Reservoir Sampling, Randomized"
MEDIUM,Remove Duplicate Letters,23.0,0.5135095841552992,https://leetcode.com/problems/remove-duplicate-letters,"String, Stack, Greedy, Monotonic Stack"
MEDIUM,Jump Game II,23.0,0.415032966531176,https://leetcode.com/problems/jump-game-ii,"Array, Dynamic Programming, Greedy"
MEDIUM,Valid Sudoku,23.0,0.6227675793740958,https://leetcode.com/problems/valid-sudoku,"Array, Hash Table, Matrix"
MEDIUM,Longest Common Subsequence,23.0,0.582494259379739,https://leetcode.com/problems/longest-common-subsequence,"String, Dynamic Programming"
