Difficulty,Title,Frequency,Acceptance Rate,Link,Topics
MEDIUM,Partition Labels,37.4,0.8153346802689039,https://leetcode.com/problems/partition-labels,"Hash Table, Two Pointers, String, Greedy"
MEDIUM,Koko Eating Bananas,32.0,0.4906730142738797,https://leetcode.com/problems/koko-eating-bananas,"Array, Binary Search"
MEDIUM,Delete Node in a BST,32.0,0.5299282336051427,https://leetcode.com/problems/delete-node-in-a-bst,"Tree, Binary Search Tree, Binary Tree"
MEDIUM,01 Matrix,32.0,0.5147655368812064,https://leetcode.com/problems/01-matrix,"Array, Dynamic Programming, Breadth-First Search, Matrix"
MEDIUM,Closest Leaf in a Binary Tree,32.0,0.4704793196402153,https://leetcode.com/problems/closest-leaf-in-a-binary-tree,"Tree, Depth-First Search, Breadth-First Search, Binary Tree"
MEDIUM,Dot Product of Two Sparse Vectors,32.0,0.899342220834228,https://leetcode.com/problems/dot-product-of-two-sparse-vectors,"Array, Hash Table, Two Pointers, Design"
MEDIUM,Course Schedule II,32.0,0.5342350291611208,https://leetcode.com/problems/course-schedule-ii,"Depth-First Search, Breadth-First Search, Graph, Topological Sort"
MEDIUM,Number of Sub-arrays of Size K and Average Greater than or Equal to Threshold,29.6,0.7023384374541363,https://leetcode.com/problems/number-of-sub-arrays-of-size-k-and-average-greater-than-or-equal-to-threshold,"Array, Sliding Window"
MEDIUM,Next Permutation,29.6,0.4305775328017951,https://leetcode.com/problems/next-permutation,"Array, Two Pointers"
MEDIUM,Design Add and Search Words Data Structure,29.6,0.4706656098549707,https://leetcode.com/problems/design-add-and-search-words-data-structure,"String, Depth-First Search, Design, Trie"
MEDIUM,House Robber II,29.6,0.4356273635269932,https://leetcode.com/problems/house-robber-ii,"Array, Dynamic Programming"
MEDIUM,Validate Binary Search Tree,29.6,0.3438039571887417,https://leetcode.com/problems/validate-binary-search-tree,"Tree, Depth-First Search, Binary Search Tree, Binary Tree"
MEDIUM,Reorder List,20.8,0.6250476843297371,https://leetcode.com/problems/reorder-list,"Linked List, Two Pointers, Stack, Recursion"
HARD,Max Stack,100.0,0.4553177840865414,https://leetcode.com/problems/max-stack,"Linked List, Stack, Design, Doubly-Linked List, Ordered Set"
HARD,All O`one Data Structure,98.1,0.4413477976145218,https://leetcode.com/problems/all-oone-data-structure,"Hash Table, Linked List, Design, Doubly-Linked List"
HARD,Word Ladder,79.1,0.4281182673737007,https://leetcode.com/problems/word-ladder,"Hash Table, String, Breadth-First Search"
HARD,Serialize and Deserialize Binary Tree,66.4,0.5896946953630543,https://leetcode.com/problems/serialize-and-deserialize-binary-tree,"String, Tree, Depth-First Search, Breadth-First Search, Design, Binary Tree"
HARD,Maximize Subarrays After Removing One Conflicting Pair,65.1,0.3245154211873704,https://leetcode.com/problems/maximize-subarrays-after-removing-one-conflicting-pair,"Array, Segment Tree, Enumeration, Prefix Sum"
