Difficulty,Title,Frequency,Acceptance Rate,Link,Topics
MEDIUM,All Nodes Distance K in Binary Tree,47.0,0.6644209088421342,https://leetcode.com/problems/all-nodes-distance-k-in-binary-tree,"Hash Table, Tree, Depth-First Search, Breadth-First Search, Binary Tree"
MEDIUM,Convert Binary Search Tree to Sorted Doubly Linked List,47.0,0.6548384486360829,https://leetcode.com/problems/convert-binary-search-tree-to-sorted-doubly-linked-list,"Linked List, Stack, Tree, Depth-First Search, Binary Search Tree, Binary Tree, Doubly-Linked List"
MEDIUM,Group Shifted Strings,47.0,0.6737816434506879,https://leetcode.com/problems/group-shifted-strings,"Array, Hash Table, String"
MEDIUM,Divide Two Integers,46.0,0.1839695925531706,https://leetcode.com/problems/divide-two-integers,"Math, Bit Manipulation"
MEDIUM,Insert Interval,45.3,0.4347361196230839,https://leetcode.com/problems/insert-interval,Array
MEDIUM,Binary Tree Zigzag Level Order Traversal,44.6,0.6168283891746636,https://leetcode.com/problems/binary-tree-zigzag-level-order-traversal,"Tree, Breadth-First Search, Binary Tree"
MEDIUM,Search a 2D Matrix,43.3,0.5228955161093151,https://leetcode.com/problems/search-a-2d-matrix,"Array, Binary Search, Matrix"
MEDIUM,Binary Tree Level Order Traversal,42.7,0.7059658947038693,https://leetcode.com/problems/binary-tree-level-order-traversal,"Tree, Breadth-First Search, Binary Tree"
MEDIUM,3Sum Closest,42.4,0.468869600214817,https://leetcode.com/problems/3sum-closest,"Array, Two Pointers, Sorting"
MEDIUM,Jump Game,42.4,0.3947920375919359,https://leetcode.com/problems/jump-game,"Array, Dynamic Programming, Greedy"
MEDIUM,Remove Duplicates from Sorted Array II,42.2,0.6290181029288465,https://leetcode.com/problems/remove-duplicates-from-sorted-array-ii,"Array, Two Pointers"
MEDIUM,Unique Paths,42.2,0.6577283527258664,https://leetcode.com/problems/unique-paths,"Math, Dynamic Programming, Combinatorics"
MEDIUM,Validate Binary Search Tree,41.0,0.3438038788666115,https://leetcode.com/problems/validate-binary-search-tree,"Tree, Depth-First Search, Binary Search Tree, Binary Tree"
MEDIUM,Product of Two Run-Length Encoded Arrays,40.9,0.5940261418418568,https://leetcode.com/problems/product-of-two-run-length-encoded-arrays,"Array, Two Pointers"
MEDIUM,Random Pick Index,40.9,0.6453914001449079,https://leetcode.com/problems/random-pick-index,"Hash Table, Math, Reservoir Sampling, Randomized"
MEDIUM,Capacity To Ship Packages Within D Days,40.7,0.7211742019720978,https://leetcode.com/problems/capacity-to-ship-packages-within-d-days,"Array, Binary Search"
MEDIUM,Car Pooling,40.7,0.5604985308033269,https://leetcode.com/problems/car-pooling,"Array, Sorting, Heap (Priority Queue), Simulation, Prefix Sum"
MEDIUM,Cutting Ribbons,40.7,0.5262837947933771,https://leetcode.com/problems/cutting-ribbons,"Array, Binary Search"
MEDIUM,Kth Smallest Element in a Sorted Matrix,40.7,0.6356660329525441,https://leetcode.com/problems/kth-smallest-element-in-a-sorted-matrix,"Array, Binary Search, Sorting, Heap (Priority Queue), Matrix"
MEDIUM,Managers with at Least 5 Direct Reports,40.7,0.4893990626627321,https://leetcode.com/problems/managers-with-at-least-5-direct-reports,Database
MEDIUM,Zero Array Transformation III,40.7,0.5538003960577724,https://leetcode.com/problems/zero-array-transformation-iii,"Array, Greedy, Sorting, Heap (Priority Queue), Prefix Sum"
MEDIUM,Best Time to Buy and Sell Stock II,39.8,0.6950023404506479,https://leetcode.com/problems/best-time-to-buy-and-sell-stock-ii,"Array, Dynamic Programming, Greedy"
MEDIUM,Combination Sum,39.8,0.746747008868086,https://leetcode.com/problems/combination-sum,"Array, Backtracking"
MEDIUM,Decode Ways,39.8,0.3653098525409497,https://leetcode.com/problems/decode-ways,"String, Dynamic Programming"
MEDIUM,Valid Sudoku,39.8,0.6227677721538815,https://leetcode.com/problems/valid-sudoku,"Array, Hash Table, Matrix"
MEDIUM,Rotate Array,39.6,0.4302137279999349,https://leetcode.com/problems/rotate-array,"Array, Math, Two Pointers"
MEDIUM,Two Sum II - Input Array Is Sorted,39.6,0.6340212808989598,https://leetcode.com/problems/two-sum-ii-input-array-is-sorted,"Array, Two Pointers, Binary Search"
MEDIUM,Unique Paths II,38.9,0.4315436499772203,https://leetcode.com/problems/unique-paths-ii,"Array, Dynamic Programming, Matrix"
MEDIUM,Lowest Common Ancestor of a Binary Search Tree,38.3,0.6831069193376744,https://leetcode.com/problems/lowest-common-ancestor-of-a-binary-search-tree,"Tree, Depth-First Search, Binary Search Tree, Binary Tree"
MEDIUM,Longest Consecutive Sequence,38.0,0.4704082801866521,https://leetcode.com/problems/longest-consecutive-sequence,"Array, Hash Table, Union Find"
MEDIUM,Path Sum II,37.9,0.6049772910946117,https://leetcode.com/problems/path-sum-ii,"Backtracking, Tree, Depth-First Search, Binary Tree"
MEDIUM,Permutations,37.9,0.8066011364163758,https://leetcode.com/problems/permutations,"Array, Backtracking"
MEDIUM,4Sum,37.0,0.3821902011379304,https://leetcode.com/problems/4sum,"Array, Two Pointers, Sorting"
MEDIUM,Subsets II,37.0,0.595072748658621,https://leetcode.com/problems/subsets-ii,"Array, Backtracking, Bit Manipulation"
MEDIUM,Zigzag Conversion,36.2,0.5160676713980508,https://leetcode.com/problems/zigzag-conversion,String
MEDIUM,Design Tic-Tac-Toe,35.4,0.5860139660881724,https://leetcode.com/problems/design-tic-tac-toe,"Array, Hash Table, Design, Matrix, Simulation"
MEDIUM,Find K Closest Elements,35.4,0.486686656754684,https://leetcode.com/problems/find-k-closest-elements,"Array, Two Pointers, Binary Search, Sliding Window, Sorting, Heap (Priority Queue)"
MEDIUM,Meeting Rooms II,35.4,0.521416981510797,https://leetcode.com/problems/meeting-rooms-ii,"Array, Two Pointers, Greedy, Sorting, Heap (Priority Queue), Prefix Sum"
MEDIUM,Product of Array Except Self,35.4,0.6777994606301018,https://leetcode.com/problems/product-of-array-except-self,"Array, Prefix Sum"
MEDIUM,Combination Sum II,34.5,0.5767453180420465,https://leetcode.com/problems/combination-sum-ii,"Array, Backtracking"
MEDIUM,Construct Binary Tree from Preorder and Inorder Traversal,33.6,0.6683774773521286,https://leetcode.com/problems/construct-binary-tree-from-preorder-and-inorder-traversal,"Array, Hash Table, Divide and Conquer, Tree, Binary Tree"
